122	679	3	12.72
122	619	7	40.83
123	188	4	9.67
102	1293	13	63.24
121	652	4	17.64
107	264	40	206.72
112	1512	3	12.87
353	12	8	5.62
3823	107	6	48.54
3963	104	3	13.92
1825	6586	3	59.29
106	1641	6	25.38
101	4174	3	9.83
385	12	13	20.69
1429	12	4	6.97
102	585	25	112.7
102	6710	3	19.96
102	525	23	92.3
109	642	4	10.75
119	274	4	10.9
116	1426	4	20.99
109	718	12	63.16
106	3493	4	20.68
221	105	13	22.8
632	103	7	16.42
856	101	11	24.52
109	822	4	12.37
102	4847	3	13.37
105	1374	5	16.65
105	1424	4	11.91
4208	103	3	15.27
645	14	8	14.56
1679	182	4	41.1
105	2444	4	16.66
108	3405	3	16.5
630	115	3	8.5
2127	101	3	4.49
223	117	5	12.55
102	1868	7	29.06
105	2392	5	23.67
799	112	3	8.88
1513	14	6	17.71
106	530	6	11.64
939	101	8	13.79
113	1337	4	18.81
129	2023	3	24.03
196	652	4	34.38
105	601	15	60.18
452	12	12	20.91
1452	114	6	35.56
1869	109	4	19.46
2281	104	9	55.95
2829	9	3	23.37
110	285	27	142.61
101	1236	12	41.09
2	953	4	20.97
421	12	34	134.97
128	1914	3	23.1
105	1871	6	27.14
108	915	8	36.92
5363	12	3	13.77
443	656	3	29.58
102	2229	5	18.54
790	12	7	11.66
101	467	21	50.91
101	364	14	15.61
109	318	13	47.81
101	423	10	8.29
2425	3909	3	52.8
102	948	12	44.97
12	1409	7	20.36
103	124	32	5.96
106	1197	5	15.83
1262	105	3	6.58
555	14	5	4.04
2473	115	5	34.43
12	1529	3	4.02
102	693	6	9.97
8	252	11	57.59
102	641	13	40.28
807	14	4	4.02
108	2387	3	13.92
207	101	83	319.26
1120	101	5	6.28
261	146	3	15.13
113	250	5	9.76
786	103	6	14.64
538	12	22	74.47
2054	109	3	13.19
102	4483	3	13.37
108	606	11	48.92
102	3179	7	46.57
111	705	13	76.59
108	2090	3	12.7
2527	107	7	44.52
434	107	24	122.27
105	856	6	16.72
195	109	5	4.68
378	214	4	31.73
1788	107	3	10.11
795	107	3	5.54
12	2754	3	7.31
102	1911	5	16.52
2777	106	6	33.83
121	512	3	10.24
107	1089	4	12.13
184	443	4	30.56
107	1037	6	22.73
2264	105	3	9.87
295	128	6	32.24
494	175	6	51.03
2404	106	3	10.68
435	14	8	9.59
103	1130	3	5.62
2	196	3	4.7
861	103	4	7.49
109	1776	3	12.19
3152	185	3	34.57
116	552	6	24.81
279	115	4	7.95
224	14	10	5.61
637	101	8	8.42
151	106	67	244.34
5948	103	3	17.45
599	485	5	54.91
186	123	8	29.47
108	1504	7	38.88
102	5942	3	15.53
12	1078	5	8.39
213	1452	3	30.14
12	1018	4	4.59
101	3235	4	12.56
997	12	4	4.59
57	1175	3	17.05
756	3341	3	43.86
111	2993	3	17.52
2247	107	6	33.55
121	902	3	13.4
499	109	4	8.98
217	158	3	14.92
110	5454	3	22.58
101	2575	4	10.03
3002	102	4	15.81
16	39	12	70.95
182	402	6	49.29
8065	101	3	16.28
104	1994	3	9.05
2831	101	3	6.38
258	14	8	3.96
116	1179	6	34.8
105	1256	9	41.33
102	3081	4	15.81
911	14	5	7.7
119	332	4	12.26
109	657	9	39.05
101	936	6	7.22
109	761	3	7.26
853	2550	4	60.15
129	164	6	22.58
514	108	3	4.92
101	2321	3	5.03
894	12	5	6.59
57	158	4	7.2
106	1752	3	8.54
120	1104	6	38.09
110	3348	5	36.76
282	148	3	16.01
2242	12	3	6.07
105	5722	3	17.92
675	116	3	9.34
102	586	34	189.34
879	135	3	21.14
112	160	7	8.37
102	435	12	26.14
4583	113	3	21.52
113	1777	4	21.05
805	16	4	22.18
147	113	23	69.4
736	109	5	16.73
107	131	15	8.49
102	1145	4	7.4
12	2496	3	6.65
5535	106	4	30.1
7599	115	3	28.92
1828	101	7	20.87
122	736	3	13.24
102	4099	5	27.93
105	164	34	83.47
2614	101	4	10.03
225	824	3	26.66
898	106	4	8.53
133	355	4	22.16
111	447	15	78.34
137	147	3	8.47
436	101	15	23.48
102	1307	11	47.91
166	447	3	19.92
1758	101	4	6.33
154	1378	3	26.07
6302	16	3	34.17
105	209	7	4.86
1510	104	5	17.5
104	1056	3	5.3
116	214	7	18.62
433	109	4	8.13
101	1795	6	14.54
4780	107	3	17.61
267	114	3	4.08
1543	104	4	12.07
105	1482	3	7.56
108	453	18	90.48
1881	12	4	9.07
2053	107	5	24.39
102	420	31	132.72
143	666	9	81.92
108	4860	4	29.63
108	2756	4	22.38
102	539	15	45.46
405	101	25	61.95
101	4328	4	16.84
2659	101	3	5.65
1547	101	6	12.77
103	894	3	4.32
707	109	5	16.43
1708	122	3	18.65
1104	12	9	26.04
102	2914	7	40.61
3027	107	5	29.97
119	538	3	10.2
357	565	4	39.03
4899	107	5	40.44
101	772	6	5.53
108	7529	3	25.96
111	224	5	8.44
105	460	13	41.46
102	3751	3	11.86
105	511	11	33.14
108	1519	5	23.68
1362	104	3	6.63
109	1683	5	25.27
123	4894	3	27.13
114	1712	4	21.71
102	1442	9	36.95
107	362	4	4.55
927	103	4	8.03
2414	105	3	10.5
183	132	4	15.39
703	101	8	9.89
759	103	4	6.55
265	110	8	20.65
104	105	1007	2595.45
1221	101	4	3.89
124	1253	6	44.39
664	402	3	29.08
101	3763	3	8.38
106	129	19	6.4
737	107	3	5.22
121	414	6	26.37
102	2076	3	7.12
114	1149	6	32.57
4839	104	4	24.5
101	3078	6	23.84
119	2265	3	18.87
493	102	6	7.02
386	113	4	9.25
113	308	11	42.12
5387	107	3	19.8
659	4758	3	45.78
261	104	6	4.65
109	353	15	63.4
113	3043	4	26.6
3289	105	3	13.01
130	105	73	186.73
1456	14	4	7.92
515	106	10	28.78
1858	14	3	5.83
741	14	10	25.52
2730	14	4	13.41
104	1258	3	6.33
5288	14	3	14.6
6270	8	3	33.82
116	1922	5	31.98
910	101	11	25.4
1434	106	3	7.39
124	234	3	7.82
129	648	3	16.8
108	1012	5	19.2
2226	101	3	4.49
603	14	5	4.55
257	101	27	46.43
118	521	5	21.44
105	1996	6	28.4
648	107	7	21.79
126	240	3	8.68
113	350	13	57.79
103	6442	3	21.89
113	409	3	5.69
360	12	14	22.53
3592	12	3	10.15
112	756	5	19.56
102	984	13	52.76
131	270	8	50.04
103	1399	5	16.53
113	1254	5	25.38
269	109	7	15.31
104	2648	4	17.34
488	113	5	15.73
105	2612	5	25.12
121	296	3	7.3
353	656	4	40.09
102	1699	8	34.54
394	12	12	17.75
223	199	23	238.54
111	4379	4	32.36
1217	104	3	6.05
5928	101	3	11.92
116	762	8	43.07
490	185	3	21.74
101	1200	14	52.38
110	200	14	40.88
104	346	18	57.1
1038	110	3	9.68
102	5516	4	26.61
102	5456	4	26.61
105	768	10	35.91
105	648	20	98.99
162	296	11	92.56
12	1234	5	9.77
1360	12	4	6.55
442	12	10	13.83
110	6138	4	36.07
101	3055	3	6.38
109	4756	3	19.79
103	6724	3	21.89
882	1239	3	37.93
114	394	7	24.92
102	671	23	106.92
315	109	4	5.88
114	513	9	41.33
882	1120	4	52.38
8	183	4	9.21
116	1792	3	15.12
1294	101	6	10.65
116	1868	3	15.61
101	312	14	12.43
104	1438	5	16.83
1495	14	3	4.69
1910	101	4	6.9
929	101	5	4.56
744	3182	3	43.86
104	173	27	58.86
378	123	9	50.61
116	948	3	11.25
2178	101	4	8.25
1732	115	4	21.98
1259	101	6	10.65
334	101	20	31.66
108	2112	4	19.55
102	3213	4	17.27
117	124	33	75.88
7845	101	3	16.28
105	949	4	8.87
512	1228	3	34.58
240	172	20	192.45
120	846	3	12.82
407	12	9	9.55
1507	107	14	101.29
295	111	5	10.91
106	150	16	15.53
131	464	12	99.38
696	107	5	12.8
1613	107	3	9.68
174	188	3	14.47
111	2454	4	24
6111	107	3	19.8
1090	104	6	19.22
121	364	7	31.06
128	2188	4	35.09
120	891	3	13.25
105	2490	3	10.5
121	292	3	7.23
104	468	4	4.04
185	101	18	6.34
105	635	13	49.36
111	996	9	52.58
122	323	5	19.41
105	695	11	39.64
5711	101	3	11.92
108	1855	4	18.8
280	155	5	32.75
225	171	8	59.36
156	2475	3	29.86
101	564	8	7.18
104	1132	3	5.78
2554	103	4	17.09
3379	101	4	12.56
109	286	16	62.73
102	2271	3	7.65
401	182	3	20.3
105	1965	3	9.31
1061	101	10	24.57
102	4187	3	13.37
591	12	15	40.42
120	1861	3	17.9
796	113	3	9.01
102	1000	9	29.22
1626	12	3	4.35
105	3337	3	13.01
102	4816	3	13.37
102	2856	4	15.81
163	179	6	34.54
486	109	5	13.09
108	583	21	125.53
4854	107	3	17.61
222	5984	4	61.49
1219	12	4	5.8
1713	109	3	12.19
144	4795	3	34.23
103	4532	4	24.24
2109	102	3	7.12
879	103	3	4.32
5100	101	3	11.92
350	110	3	4.04
102	552	22	88.35
1704	101	5	10.12
1180	106	9	40.72
108	2889	3	15.5
57	126	14	26.37
120	1150	4	22.19
509	101	11	13.9
101	2239	3	4.49
1957	103	5	20.56
1322	14	3	4.08
102	1179	9	33.16
1661	117	3	16.02
3169	14	3	9.79
624	101	9	11.22
104	2216	6	29.28
123	157	6	14.97
1007	106	3	5.48
2067	12	6	20.3
1008	12	5	7.61
4282	16	5	56.96
192	1970	3	31.12
104	980	3	4.87
222	4879	3	39.36
101	1662	6	13.61
272	102	48	205.86
102	3722	3	11.86
4701	107	3	17.61
102	5896	3	15.53
102	5844	3	15.53
534	118	3	10.1
3208	1391	5	88.14
108	3907	4	27.02
112	1139	3	11.18
1839	101	5	10.91
4739	103	3	15.27
106	6836	3	22.57
1188	103	4	10.02
6285	101	3	16.28
1025	14	4	5.44
3940	14	3	10.95
358	101	15	18.05
106	831	4	7.76
4998	101	4	21.71
5409	105	3	17.92
108	3070	3	15.5
761	101	12	25.54
107	1251	6	25.3
112	445	3	6.05
994	14	4	5.44
3969	14	6	38.02
2985	14	3	8.86
12	1638	4	7.92
216	2210	3	33.09
610	1345	3	35.96
111	1427	7	42.52
105	1151	3	6.02
108	125	21	11.58
4808	12	4	19.32
110	1731	5	27.04
194	2197	5	59.27
101	6772	3	16.28
109	1044	4	14.5
12	3496	6	30.7
116	1145	9	60.05
115	259	13	52.91
744	122	3	13.43
12	1865	3	5.12
2653	109	3	15.16
115	209	6	12.68
105	4054	3	14.2
411	109	3	4.28
2010	107	4	17.36
16	121	14	17.16
838	105	3	4.35
113	2476	3	16.12
2566	101	4	10.03
2047	14	3	6.29
3551	117	3	21.38
1376	101	6	11.3
458	101	10	9.72
102	3128	5	22.9
114	2191	3	15.96
101	2082	3	4.02
12	2162	3	6.07
101	1946	4	6.9
116	539	13	74.99
133	182	31	252.35
1111	14	4	6.03
105	470	4	4.31
319	12	8	4.57
250	114	7	18.93
106	738	5	10.87
109	3585	3	18.22
5448	102	3	15.53
200	125	5	16.58
107	455	4	5.97
143	1659	4	36.93
102	1480	10	45.8
697	109	5	16.14
1411	104	5	16.83
1078	12	5	8.39
7129	104	3	22.09
1921	107	3	10.57
114	2021	4	23.15
121	636	4	17.43
104	892	3	4.48
599	119	4	16.61
179	112	6	8.15
383	741	31	520.97
1581	117	3	16.02
3052	14	3	8.86
122	663	3	12.72
266	225	3	20.19
206	818	3	25.8
722	211	3	25.84
2783	101	4	10.03
335	14	8	6.27
2945	106	8	60.2
105	1492	3	7.56
302	14	8	5.39
1642	101	5	9.41
102	2871	4	15.81
118	1063	4	21.05
1170	218	6	67.7
101	2138	5	12.8
104	3590	4	21.92
172	12	24	22.08
101	2342	3	5.03
112	281	7	19.24
114	599	11	58.79
3088	1062	4	63.13
112	120	46	67.82
161	102	17	10.17
107	1589	4	15.35
2365	1390	3	45.27
2720	107	3	13.02
2860	12	3	8.08
102	4353	3	13.37
116	2076	4	24.19
1578	12	3	4.35
101	549	8	6.9
1020	109	4	14.15
101	497	29	97.35
102	899	19	94.2
114	105	176	231.11
387	14	9	10.69
1443	14	3	4.37
102	1077	5	10.92
1424	103	3	6.79
113	526	6	21.8
1805	14	3	5.41
256	496	3	24.82
223	110	8	17.87
359	14	7	5.07
136	578	3	18.69
12	187	19	15.53
346	103	5	4.19
727	14	9	20.43
1168	101	6	10.05
3760	115	3	20.65
1717	12	3	4.71
608	12	6	6.13
1564	135	4	35.87
102	3636	4	19.12
108	1636	6	31.97
118	1259	3	15.17
117	437	12	67.44
110	156	20	53.67
101	1317	10	30.64
128	904	5	36.08
117	188	17	72.66
108	1891	4	18.8
1028	104	3	5.3
108	2011	4	19.55
2502	107	4	19.11
101	1572	4	5.82
127	104	23	5.13
101	1362	11	36.61
110	403	28	173.11
121	381	5	19.29
111	2435	5	32.92
174	124	3	5.12
531	115	5	17.46
3121	101	3	6.38
1596	14	4	8.9
4041	101	3	8.38
12	438	8	7.94
106	234	22	64.8
380	112	5	13.25
106	108	123	35.88
2236	101	4	8.25
110	2642	5	32.82
12	521	8	9.72
153	110	57	271.2
281	119	9	39.32
102	762	13	44.65
171	21	3	10.89
508	14	11	22.12
1908	117	3	16.97
2249	485	5	69.88
1631	115	10	77.43
1352	101	4	4.56
103	340	9	15.64
118	298	10	46.55
122	1171	3	16.34
3686	12	3	10.15
128	1784	5	43.65
587	259	3	25.73
1374	114	3	12.75
904	109	4	13.2
164	118	4	5.3
956	101	12	32.3
181	110	8	12.66
118	124	21	35.94
2770	103	3	10.75
102	2620	3	8.94
401	402	3	26.13
118	222	5	13.47
108	607	31	226.08
105	1691	7	33.14
337	101	11	7.12
101	173	21	7.95
716	185	3	24.06
104	1483	5	17.5
114	423	13	65.07
102	844	16	67.52
425	102	6	5.75
859	16	4	22.76
125	807	6	39.62
807	12	5	5.73
3784	12	3	10.15
106	1554	7	31.17
247	172	11	91.46
115	846	4	15.7
113	208	17	65.72
920	199	3	26.36
12	507	6	4.69
106	118	192	453.57
435	12	7	5.59
106	228	22	63
390	260	5	44.34
108	2013	3	12.7
2825	2331	8	169.85
1915	101	5	10.91
146	124	4	6.24
219	119	3	5.43
101	1558	7	17.3
3262	101	3	7.27
12	2753	3	7.31
871	119	5	26.77
452	14	6	4.95
1380	14	3	4.37
4033	101	5	21.87
102	3435	3	10.69
17	376	4	27.9
109	1594	6	32.97
1138	101	5	6.28
1666	106	9	47.82
104	6653	3	22.09
4143	104	5	31.46
102	1867	4	11.22
102	1655	7	26.43
102	1715	6	21.38
113	1219	3	11.61
110	3019	6	45.16
131	172	5	19.81
12	212	12	7
111	3650	3	19.75
1067	111	4	16.45
8208	107	3	24.27
2380	102	4	13.59
601	114	3	8.03
102	897	4	5.64
845	107	23	156.79
113	457	3	6.27
555	12	9	13.77
3461	114	3	19.23
102	2364	7	34.57
2020	101	6	16.75
1089	101	11	30.72
803	103	8	24.75
102	4228	5	33.26
105	2024	5	21.33
105	8138	3	22.37
102	4280	5	33.26
101	468	8	5.43
106	4044	3	14.4
2519	103	3	10.05
109	317	11	36.7
2447	101	3	5.03
481	101	8	5.65
262	103	6	4.39
101	4176	3	9.83
12	2096	4	9.75
619	101	9	10.83
246	185	3	17.61
161	218	3	15
103	4573	3	15.27
